Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H
1222,501,V,GoldenState,25,20,26,28,99,228,234.5,265,1
1222,502,H,Brooklyn,40,23,36,26,125,5.5,7.5,-320,115
1222,503,V,LAClippers,39,17,33,27,116,223,219,115,108.5
1222,504,H,LALakers,19,35,24,31,109,2.5,2,-135,3.5
1223,551,V,Charlotte,23,21,36,34,114,215,3,-140,7
1223,552,H,Cleveland,24,41,28,28,121,1,217,120,107
1223,553,V,NewYork,33,33,16,25,107,214.5,215.5,270,107.5
1223,554,H,Indiana,35,26,27,33,121,8.5,7.5,-330,7.5
1223,555,V,Miami,29,24,30,24,107,3.5,4.5,-190,5
1223,556,H,Orlando,27,29,23,34,113,220.5,219,170,106.5
1223,557,V,Washington,26,33,24,24,107,229,230.5,250,113.5
1223,558,H,Philadelphia,30,28,15,40,113,7.5,7,-300,5.5
1223,559,V,Milwaukee,34,25,25,37,121,2.5,4.5,-190,4
1223,560,H,Boston,31,33,37,21,122,226,223,170,115
1223,561,V,NewOrleans,23,27,38,25,113,230,228.5,150,111
1223,562,H,Toronto,26,31,22,20,99,5,3.5,-170,pk
1223,563,V,Atlanta,42,41,28,13,124,1.5,2,-130,116
1223,564,H,Chicago,29,30,20,25,104,227,234,110,6
1223,567,V,SanAntonio,30,36,33,32,131,231.5,230,110,117
1223,568,H,Memphis,33,20,35,31,119,3,2,-130,5
1223,569,V,Detroit,34,23,28,16,101,227,224.5,190,110
1223,570,H,Minnesota,25,31,24,31,111,5.5,5.5,-220,4.5
1223,571,V,Sacramento,25,28,36,23,124,224.5,227.5,260,111.5
1223,572,H,Denver,31,29,24,28,122,8,7.5,-310,2
1223,573,V,Utah,32,33,29,26,120,229,1.5,-130,115
1223,574,H,Portland,25,19,24,32,100,1.5,226,110,5
1223,575,V,Dallas,22,23,26,31,102,237,232.5,100,2
1223,576,H,Phoenix,23,30,24,29,106,pk,1.5,-120,113
1225,577,V,NewOrleans,26,27,26,19,98,229,221,130,3
1225,578,H,Miami,29,37,22,23,111,5,3,-150,107.5
1225,579,V,GoldenState,25,31,20,23,99,233.5,230.5,450,113
1225,580,H,Milwaukee,33,33,34,38,138,8.5,10,-600,2.5
1225,581,V,Brooklyn,26,25,35,37,123,227,3,-145,3
1225,582,H,Boston,22,32,23,18,95,pk,229.5,125,114
1225,583,V,Dallas,30,27,28,30,115,230,226,225,1.5
1225,584,H,LALakers,33,36,30,39,138,6.5,6,-265,110.5
1225,585,V,LAClippers,32,40,26,23,121,2,3.5,-160,110.5
1225,586,H,Denver,26,29,24,29,108,222,226.5,140,3.5
1226,501,V,Atlanta,27,31,29,35,122,1,238.5,120,117.5
1226,502,H,Memphis,22,34,32,24,112,237.5,2.5,-140,1
1226,503,V,Cleveland,26,33,22,20,128,220,214,-110,105.5
1226,504,H,Detroit,26,27,33,15,119,3,pk,-110,1.5
1226,505,V,Orlando,32,31,29,38,130,228.5,232,110,117.5
1226,506,H,Washington,32,27,32,29,120,1,1.5,-130,1.5
1226,507,V,OklahomaCity,26,31,23,29,109,218.5,219.5,125,108
1226,508,H,Charlotte,28,31,16,32,107,3,3,-145,1
1226,509,V,Philadelphia,27,33,26,23,109,8,8,-360,4
1226,510,H,NewYork,27,28,14,20,89,219,215,300,105.5
1226,511,V,Indiana,27,39,33,26,125,3,6,-240,0.5
1226,512,H,Chicago,28,28,15,35,106,222.5,223.5,200,110
1226,513,V,Toronto,39,19,28,28,114,2,2.5,-145,2
1226,514,H,SanAntonio,33,28,30,28,119,225.5,228.5,125,112.5
1226,515,V,Minnesota,31,37,20,28,116,225.5,229,375,112
1226,516,H,Utah,27,26,26,32,111,8,9.5,-450,9.5
1226,517,V,Phoenix,25,29,25,24,103,4.5,3.5,-160,4
1226,518,H,Sacramento,31,27,25,23,106,230,227,140,114.5
1226,519,V,Houston,31,37,17,28,126,225,225.5,300,111.5
1226,520,H,Portland,27,31,26,29,128,8.5,7.5,-360,6.5
1227,521,V,Dallas,36,41,27,20,124,230,226.5,140,111.5
1227,522,H,LAClippers,13,14,30,16,73,4.5,3,-160,10.5
1227,523,V,SanAntonio,18,27,26,24,95,226.5,227.5,170,116
1227,524,H,NewOrleans,16,31,32,19,98,5.5,5,-190,2.5
1227,525,V,Orlando,29,33,15,43,120,225.5,2,-130,0.5
1227,526,H,Washington,35,25,34,19,113,1.5,231,110,117.5
1227,527,V,Brooklyn,22,28,27,27,104,7.5,11.5,-600,6.5
1227,528,H,Charlotte,23,25,34,24,106,224,233,450,113.5
1227,529,V,Philadelphia,24,26,22,22,94,5.5,6,-240,7.5
1227,530,H,Cleveland,29,35,29,25,118,218.5,218,200,108
1227,531,V,Milwaukee,27,18,30,35,110,11,13,-1200,12
1227,532,H,NewYork,30,31,35,34,130,223.5,222,750,114
1227,533,V,Boston,23,32,28,24,107,219,3,-135,113
1227,534,H,Indiana,19,30,39,20,108,3,220.5,115,0.5
1227,535,V,GoldenState,24,36,33,36,129,2,3.5,-165,1
1227,536,H,Chicago,27,29,41,31,128,226,229.5,145,112
1227,537,V,Phoenix,28,28,34,26,116,3.5,3,-160,1.5
1227,538,H,Sacramento,33,20,25,22,100,224.5,225.5,140,114
1228,539,V,Minnesota,23,22,22,24,91,224,229,400,0.5
1228,540,H,LALakers,40,27,36,24,127,11,10.5,-500,112
1228,541,V,Memphis,32,22,33,19,116,235,1.5,-125,114.5
1228,542,H,Brooklyn,23,32,30,21,111,7,227.5,105,0.5
1228,543,V,Detroit,25,31,31,33,120,226.5,223.5,400,109.5
1228,544,H,Atlanta,33,32,35,28,128,8.5,10.5,-500,3
1228,545,V,Utah,22,27,35,26,110,5,9,-400,7.5
1228,546,H,OklahomaCity,24,28,35,22,109,221,218,330,110.5
1228,547,V,Houston,26,34,23,28,111,225.5,222,225,109.5
1228,548,H,Denver,36,34,36,18,124,9,6.5,-265,0.5
1228,549,V,Portland,22,36,26,31,115,227.5,229,195,117.5
1228,550,H,LALakers,30,24,31,22,107,4.5,6,-230,5.5
1229,551,V,Boston,31,27,25,33,116,1,219,-105,112
1229,552,H,Indiana,26,31,37,17,111,220,1,-115,pk
1229,553,V,Chicago,31,21,31,32,115,232.5,238,210,119.5
1229,554,H,Washington,26,20,27,34,107,4.5,6.5,-250,5
1229,555,V,GoldenState,24,24,29,39,116,3.5,4.5,-170,4
1229,556,H,Detroit,29,22,25,30,106,222.5,227.5,150,110.5
1229,557,V,Toronto,28,28,20,17,93,218.5,219.5,105,106.5
1229,558,H,Philadelphia,17,31,28,24,100,pk,1.5,-125,2.5
1229,559,V,NewYork,29,24,18,24,95,219.5,216,140,106.5
1229,560,H,Cleveland,15,31,18,22,86,4.5,3.5,-160,4
1229,561,V,Milwaukee,46,37,32,29,144,5,6,-240,114.5
1229,562,H,Miami,26,25,24,22,97,222.5,227.5,200,4.5
1229,563,V,Orlando,34,26,27,31,118,5,6.5,-250,2.5
1229,564,H,OklahomaCity,27,29,29,22,107,219.5,219,210,112
1229,565,V,Minnesota,29,21,26,25,101,229.5,225.5,475,109.5
1229,566,H,LAClippers,33,37,35,19,124,6.5,10.5,-650,0.5
1229,567,V,NewOrleans,29,15,17,25,86,223,222,105,5
1229,568,H,Phoenix,31,35,34,11,111,3,1.5,-125,108
1229,569,V,Denver,34,28,38,15,115,3,226,-110,3.5
1229,570,H,Sacramento,32,42,22,29,125,223.5,1,-110,110.5
1230,571,V,Memphis,19,21,31,36,107,224,218,245,2.5
1230,572,H,Boston,31,35,30,30,126,8.5,7,-285,110
1230,573,V,Milwaukee,19,37,35,17,108,6,6.5,-260,2.5
1230,574,H,Miami,25,26,37,31,119,227.5,228.5,220,115
1230,575,V,Atlanta,41,27,36,37,141,240,240,195,118
1230,576,H,Brooklyn,38,29,35,43,145,6.5,5.5,-230,4
1230,577,V,Charlotte,36,32,30,20,118,223.5,225,300,112
1230,578,H,Dallas,29,28,12,30,99,8.5,8,-360,8
1230,579,V,LALakers,35,28,29,29,121,6.5,7.5,-310,1
1230,580,H,SanAntonio,27,26,29,25,107,229.5,231.5,260,113
1230,581,V,Portland,26,31,28,20,105,229,226,190,2.5
1230,582,H,LAClippers,37,39,31,21,128,3.5,6,-220,113.5
1231,511,V,Cleveland,21,30,17,31,99,217,219,270,108.5
1231,512,H,Indiana,32,25,31,31,119,8.5,8,-330,2.5
1231,513,V,Chicago,35,36,36,26,133,234.5,235.5,250,120
1231,514,H,Washington,41,27,32,30,130,5,7.5,-300,5.5
1231,515,V,Philadelphia,38,37,23,18,116,2,4,-175,106
1231,516,H,Orlando,22,18,29,23,92,217,219.5,155,6
1231,517,V,Sacramento,33,26,27,33,119,227,231.5,180,114
1231,518,H,Houston,32,31,24,35,122,3,5.5,-210,2
1231,519,V,NewYork,18,24,22,19,83,217.5,215.5,300,104.5
1231,520,H,Toronto,22,20,29,29,100,9.5,8.5,-360,5
1231,521,V,NewOrleans,32,26,27,28,113,4.5,5.5,-200,0.5
1231,522,H,OklahomaCity,28,19,26,7,80,214.5,214.5,175,106
1231,523,V,Phoenix,21,32,30,23,106,220,219.5,150,112
1231,524,H,Utah,22,18,30,25,95,4,4,-170,6
101,525,V,Boston,12,28,33,20,93,9.5,8.5,-370,9
101,526,H,Detroit,27,28,24,17,96,215.5,213.5,310,108
101,527,V,Miami,16,15,22,30,83,222.5,1.5,-115,5
101,528,H,Dallas,20,26,27,20,93,1,225,-105,109.5
101,529,V,Memphis,23,30,30,25,108,220,219.5,160,110.5
101,530,H,Charlotte,19,28,20,26,93,2,4,-180,4.5
101,531,V,Atlanta,29,32,28,25,114,247,244.5,210,119.5
101,532,H,Brooklyn,23,29,21,23,96,6,6,-250,5.5
101,533,V,Washington,37,23,40,30,130,232.5,1,-110,0.5
101,534,H,Minnesota,25,32,14,38,109,1,234.5,-110,114
101,535,V,LALakers,25,33,23,28,109,7,7.5,-340,5
101,536,H,SanAntonio,31,26,28,18,103,230.5,229,280,112
101,537,V,Chicago,21,19,35,21,96,230,233,850,117.5
101,538,H,Milwaukee,27,35,34,30,126,14,14.5,-1500,3
101,539,V,Phoenix,34,26,27,19,106,225,220.5,140,112
101,540,H,Denver,32,17,29,25,103,4.5,3.5,-160,4.5
101,541,V,LAClippers,19,23,23,35,100,2,3,-160,4
101,542,H,Utah,31,20,33,22,106,225.5,219.5,140,107
101,543,V,Portland,36,31,31,25,123,4,3.5,-150,117.5
101,544,H,GoldenState,21,34,25,18,98,230.5,237.5,130,1.5
102,545,V,Sacramento,36,28,17,13,94,233,2,-130,2
102,546,H,Houston,36,28,19,19,102,4,229,110,113
102,547,V,Charlotte,24,34,32,22,112,213.5,217,400,106.5
102,548,H,Philadelphia,39,34,31,23,127,9.5,10,-500,1
102,549,V,OklahomaCity,28,24,32,24,108,218.5,216.5,155,106
102,550,H,Orlando,33,18,31,17,99,7.5,4.5,-175,3.5
102,551,V,NewYork,26,24,32,24,106,215,215,375,105
102,552,H,Indiana,28,23,31,20,102,9,9.5,-450,6
102,553,V,Toronto,26,34,22,34,116,1,1,-115,106.5
102,554,H,NewOrleans,32,23,32,33,120,216,215.5,-105,0.5
102,555,V,Cleveland,25,19,26,26,96,234.5,229,200,0.5
102,556,H,Atlanta,35,21,18,17,91,6.5,5.5,-240,112
103,557,V,Boston,31,30,30,31,122,8,8,-360,3.5
103,558,H,Detroit,33,24,31,32,120,213.5,212,300,107
103,559,V,Washington,29,41,24,29,123,242.5,241.5,270,119
103,560,H,Brooklyn,28,43,22,29,122,8.5,7.5,-330,4.5
103,561,V,LALakers,25,31,21,31,108,10.5,10,-500,6.5
103,562,H,Memphis,36,18,21,19,94,222.5,220,400,108
103,563,V,Utah,33,32,33,32,130,4,5.5,-220,113.5
103,564,H,SanAntonio,23,28,25,33,109,219.5,222.5,190,1.5
103,565,V,Denver,29,26,28,41,124,8.5,8.5,-360,2.5
103,566,H,Minnesota,28,20,36,25,109,231,226,300,111
103,567,V,LAClippers,37,27,24,24,112,1.5,3.5,-150,105.5
103,568,H,Phoenix,24,20,37,26,107,218,215.5,130,3.5
103,569,V,Dallas,31,29,21,27,108,5.5,4,-170,2.5
103,570,H,Chicago,31,28,27,32,118,225,222,150,109.5
103,571,V,Portland,33,21,29,39,122,4.5,4.5,-190,6
103,572,H,GoldenState,36,30,31,40,137,234.5,235,170,114.5
104,573,V,Charlotte,20,23,23,35,101,218,221.5,290,107.5
104,574,H,Philadelphia,23,35,24,36,118,9.5,8,-350,0.5
104,575,V,Cleveland,19,30,18,16,83,217,214.5,190,105
104,576,H,Orlando,26,25,38,14,103,5,6,-220,3.5
104,577,V,OklahomaCity,26,23,17,24,90,212.5,214.5,350,105.5
104,578,H,Miami,26,37,28,27,118,8,9,-420,1
104,579,V,NewYork,31,23,30,29,113,223,224.5,250,110
104,580,H,Atlanta,29,29,30,20,108,6,7,-300,3
104,581,V,Boston,23,38,39,26,126,214,217,200,110.5
104,582,H,Toronto,32,14,35,33,114,2.5,6,-240,8
104,583,V,Dallas,33,28,23,29,113,228,229.5,150,113.5
104,584,H,Houston,21,28,28,23,100,3,4,-170,5.5
104,585,V,Indiana,26,27,26,27,118,218,216,105,105.5
104,586,H,NewOrleans,24,27,26,29,116,pk,1.5,-125,1
104,587,V,Detroit,26,30,24,35,115,225,223.5,1100,108.5
104,588,H,Milwaukee,33,34,30,28,125,15,16,-2500,5.5
104,589,V,Sacramento,20,28,27,31,106,2,1.5,-125,5.5
104,590,H,GoldenState,37,31,32,37,137,232,235,105,115
105,501,V,Utah,14,30,29,23,96,231.5,4.5,-180,8
105,502,H,Brooklyn,35,28,35,32,130,3,225,160,114.5
105,503,V,LALakers,19,26,22,27,94,9.5,9.5,-460,8
105,504,H,Memphis,24,25,19,24,92,218,219,380,106.5
105,505,V,Minnesota,22,43,31,20,116,228,226.5,475,112
105,506,H,Denver,34,28,31,30,123,12,10.5,-650,8
105,507,V,SanAntonio,36,27,22,31,116,227,226,260,115.5
105,508,H,LAClippers,27,17,40,29,113,8,7,-310,8.5
105,509,V,Chicago,21,24,36,30,111,233.5,232.5,375,117.5
105,510,H,Portland,39,15,31,23,108,10,9.5,-450,3
106,511,V,Houston,30,26,31,20,107,226,224,125,109.5
106,512,H,Indiana,35,27,28,24,114,1.5,3,-145,pk
106,513,V,Washington,24,43,39,30,136,231,235,220,1
106,514,H,Philadelphia,33,49,34,25,141,8,6.5,-260,115.5
106,515,V,Cleveland,23,22,19,30,94,213,214,180,103.5
106,516,H,Orlando,15,36,32,22,105,6,5,-210,1
106,517,V,Boston,34,19,27,27,107,218,217.5,120,110
106,518,H,Miami,26,19,35,25,105,3.5,2.5,-140,4
106,519,V,Charlotte,27,32,22,21,102,231,232.5,210,113
106,520,H,Atlanta,11,29,27,27,94,6.5,6,-250,7.5
106,521,V,Utah,27,29,19,25,100,6,8,-310,0.5
106,522,H,NewYork,20,24,34,34,112,215,214.5,260,109
106,523,V,OklahomaCity,26,28,34,23,111,213,213.5,270,105.5
106,524,H,NewOrleans,34,25,19,32,110,8,8,-330,3
106,525,V,Detroit,33,23,26,33,115,227,226.5,650,0.5
106,526,H,Milwaukee,44,38,26,22,130,13.5,11.5,-1000,111
106,527,V,Toronto,25,29,33,28,115,217,219,130,107
106,528,H,Phoenix,22,36,38,27,123,1.5,3,-150,0.5
106,529,V,Chicago,25,34,34,31,124,232,228.5,250,115.5
106,530,H,Sacramento,28,34,31,35,128,6,6.5,-300,2
106,531,V,LAClippers,21,31,31,25,108,4,5,-210,3.5
106,532,H,GoldenState,15,36,26,24,101,234,231,180,113
107,533,V,Philadelphia,26,25,33,25,109,3,4,-180,7
107,534,H,Brooklyn,28,37,29,28,122,224,222.5,160,109
107,535,V,Cleveland,19,27,21,27,94,214,209,200,102
107,536,H,Memphis,24,21,24,21,90,3.5,6,-240,4
107,537,V,Minnesota,29,27,24,37,117,233.5,233,400,114
107,538,H,Portland,28,47,36,24,135,10,10,-500,pk
107,539,V,Dallas,22,21,33,33,124,226,222.5,125,2
107,540,H,Denver,28,24,26,31,117,2.5,2.5,-145,111.5
107,541,V,SanAntonio,34,31,26,27,118,225,226.5,330,116
107,542,H,LALakers,26,30,33,20,109,7.5,8.5,-400,9
108,543,V,Phoenix,29,27,20,17,105,6,8,-330,2
108,544,H,Detroit,20,28,24,21,110,218.5,216,270,109.5
108,545,V,Charlotte,22,25,35,36,118,216,218,230,107
108,546,H,NewOrleans,38,21,28,23,110,8.5,7.5,-270,0.5
108,547,V,Washington,28,19,34,26,107,234.5,237.5,155,3
108,548,H,Boston,33,33,30,20,116,5.5,3.5,-175,115.5
108,549,V,OklahomaCity,15,27,27,32,101,209.5,212,130,103.5
108,550,H,NewYork,24,18,21,26,89,3.5,3,-150,2
108,551,V,Utah,34,31,39,27,131,236,232.5,200,119
108,552,H,Milwaukee,31,27,38,22,118,8,6,-240,5
108,553,V,Orlando,17,16,24,33,90,229,222,240,3
108,554,H,Houston,32,30,31,39,132,4.5,7,-280,113.5
108,555,V,Brooklyn,28,19,39,24,110,4.5,217.5,-110,4
108,556,H,Memphis,40,22,30,23,115,222,pk,-110,106
108,557,V,Toronto,35,36,40,33,144,5,1,-120,1
108,558,H,Sacramento,43,31,29,20,123,226.5,227.5,100,112.5
108,559,V,LAClippers,30,35,22,18,105,4,6.5,-250,112.5
108,560,H,GoldenState,22,29,30,34,115,232,229.5,210,1
108,561,V,Chicago,33,25,30,27,115,229.5,221.5,350,112
108,562,H,LALakers,28,31,33,25,117,10,8.5,-420,5
109,563,V,Denver,28,30,35,22,115,4,13.5,-1100,8
109,564,H,Philadelphia,26,25,21,31,103,222,215,700,105
109,565,V,Miami,47,28,28,25,128,5.5,10.5,-700,6
109,566,H,Washington,44,27,15,38,124,229.5,226.5,500,113
109,567,V,Atlanta,29,21,26,29,105,4.5,5,-200,5
109,568,H,Charlotte,28,31,28,26,113,228,229,175,112.5
109,569,V,Phoenix,30,26,34,35,125,217,217,130,110.5
109,570,H,Indiana,32,21,34,30,117,3,3,-150,1.5
109,571,V,SanAntonio,28,32,23,30,125,6,3.5,-160,2
109,572,H,Minnesota,34,24,27,28,122,230,235,140,119
109,573,V,Cleveland,14,23,26,27,90,222.5,219,350,105
109,574,H,Milwaukee,27,20,31,22,100,12,8.5,-420,1.5
109,575,V,Orlando,27,23,25,23,98,217,218,220,110.5
109,576,H,Dallas,36,20,29,27,112,7,6.5,-260,2
109,577,V,Portland,38,28,27,32,125,5,5.5,-210,114.5
109,578,H,Sacramento,24,25,20,30,99,234.5,236,180,2
110,501,V,Utah,34,23,17,22,96,7,8.5,-400,0.505
110,502,H,Detroit,19,21,28,18,86,217,217.5,330,110
110,503,V,Chicago,31,28,35,33,127,225.5,221,650,113
110,504,H,LAClippers,22,30,42,36,130,12,12,-1000,10.5
110,505,V,OklahomaCity,29,28,37,35,129,222.5,225,290,110
110,506,H,Brooklyn,41,22,18,35,116,9.5,8,-350,2.5
110,507,V,Denver,28,31,23,32,114,5.5,5.5,-220,103.5
110,508,H,NewYork,21,17,26,25,89,218,213.5,190,2.5
110,511,V,LALakers,25,40,23,32,120,3,4,-180,109.5
110,512,H,Houston,21,25,29,27,102,226.5,223.5,160,3.5
110,513,V,SanAntonio,22,27,20,19,88,3,4.5,-185,1.5
110,514,H,Minnesota,25,19,22,30,96,234,229.5,165,114.5
110,515,V,Toronto,24,27,21,33,105,3,3,-150,3.5
110,516,H,GoldenState,31,30,26,19,106,230.5,233.5,130,114.5
111,517,V,Memphis,24,23,30,24,101,217.5,2,-135,2.5
111,518,H,Cleveland,27,19,25,20,91,2,207,115,105
111,519,V,Phoenix,15,27,36,29,107,6.5,6,-250,8.5
111,520,H,Washington,29,39,36,24,128,228.5,231.5,210,116.5
111,521,V,Milwaukee,25,38,23,35,121,9,10,-500,3
111,522,H,Orlando,23,31,28,17,99,224.5,226,400,116
111,523,V,NewYork,25,25,18,20,88,212,212.5,170,104.5
111,524,H,Charlotte,31,26,25,27,109,4.5,5,-190,0.5
111,525,V,Philadelphia,32,18,15,29,94,223.5,222.5,200,1.5
111,526,H,Atlanta,28,37,32,15,112,6.5,6,-240,109
111,529,V,Toronto,32,28,26,25,111,233.5,230.5,175,114
111,530,H,Portland,21,34,21,36,112,3.5,4.5,-200,3.5
111,531,V,Indiana,30,34,29,29,122,2,3.5,-170,3
111,532,H,Sacramento,30,35,32,30,127,233,229,150,113
112,533,V,Miami,25,38,32,25,134,207,213,320,105
112,534,H,Philadelphia,28,27,41,24,137,4,8.5,-380,9
112,535,V,Utah,22,27,38,30,117,9.5,12.5,-1000,3
112,536,H,Cleveland,18,18,23,28,87,206.5,208.5,650,105.5
112,537,V,Denver,35,35,20,26,116,232,230.5,110,112.5
112,538,H,Brooklyn,27,27,36,32,122,pk,1.5,-130,6
112,539,V,SanAntonio,26,25,29,32,112,2.5,2,-135,112
112,540,H,OklahomaCity,26,17,30,29,102,215.5,218.5,115,1.5
112,541,V,LALakers,35,36,26,20,117,3.5,5,-170,108.5
112,542,H,Houston,14,34,23,29,100,223,224,150,3.5
112,545,V,Indiana,19,31,23,31,104,1.5,227,135,1
112,546,H,GoldenState,28,29,18,20,95,229,3.5,-155,112
113,547,V,Milwaukee,27,31,31,21,110,11.5,10.5,-600,2.5
113,548,H,Detroit,13,34,28,26,101,227.5,225.5,450,114.5
113,549,V,Dallas,32,28,27,17,104,5.5,3,-150,112
113,550,H,Charlotte,16,27,29,21,93,219,220.5,130,3.5
113,555,V,Brooklyn,26,35,31,24,116,5,3,-145,104.5
113,556,H,NewYork,25,20,31,33,109,219,217,125,3
113,557,V,LALakers,30,28,35,35,128,8.5,10.5,-600,3
113,558,H,OklahomaCity,21,25,25,28,99,215,219.5,450,106.5
113,559,V,Memphis,27,29,24,38,118,220,223,125,113.5
113,560,H,Minnesota,29,29,32,17,107,1,2,-145,0.5
113,563,V,Portland,33,32,35,32,132,6,5,-200,5
113,564,H,Sacramento,43,25,37,21,126,235.5,237.5,175,116
113,565,V,NewOrleans,28,15,28,35,106,220,216,475,105.5
113,566,H,LAClippers,28,33,22,28,111,7,11,-650,1
114,567,V,Miami,30,28,20,30,108,221,222,300,0.5
114,568,H,Philadelphia,38,35,25,27,125,11,7,-360,108.5
114,569,V,Charlotte,34,28,24,22,108,221.5,217.5,425,108.5
114,570,H,Toronto,35,36,28,12,111,7,10.5,-550,3.5
114,571,V,Houston,30,18,27,34,109,223,219.5,250,106.5
114,572,H,SanAntonio,27,18,34,26,105,6.5,7,-300,7
114,573,V,GoldenState,24,30,22,28,104,229,225.5,170,2
114,574,H,Denver,37,28,25,24,114,5,4.5,-190,111.5
114,575,V,Indiana,26,33,25,27,111,229.5,228,120,110.5
114,576,H,Portland,26,10,35,16,87,1.5,3,-140,7
115,503,V,NewYork,25,30,25,23,103,2.5,2,-140,2
115,504,H,Cleveland,28,29,23,26,106,200.5,195.5,120,96
115,505,V,Orlando,28,20,24,25,97,215.5,213.5,160,2
115,506,H,Boston,34,26,28,36,124,3.5,4,-180,108.5
115,507,V,Dallas,23,24,34,28,109,230.5,230,260,117
115,508,H,Milwaukee,30,25,29,28,112,6,8,-310,1.5
115,509,V,Chicago,30,38,27,23,125,224.5,2,-130,115.5
115,510,H,OklahomaCity,22,28,37,31,127,pk,225,110,4
115,515,V,Atlanta,23,23,28,18,92,222.5,229,200,1
115,516,H,Utah,33,28,26,29,116,6,6.5,-240,112
115,517,V,NewOrleans,28,30,16,21,95,218.5,218.5,350,108
115,518,H,LALakers,20,37,27,28,112,9,8.5,-420,6.5
115,519,V,LAClippers,34,35,37,32,138,6.5,6.5,-300,1
115,520,H,Sacramento,31,30,16,23,100,230,227.5,250,111
116,521,V,Houston,30,23,19,19,91,219.5,217,260,107
